mcg,gvh,alm,mit,vac,nuc,class_name
-0.8023232100363482,-1.0488367747919864,-1.9625074944446392,-0.22754949406708302,0.3481405577975838,-0.15217242303584413,0.2878229653295103
-1.3123301556891196,1.4535326364480587,0.11502986502927212,-0.7383066557716769,0.8673773294273456,-0.5279193045419889,1.2757858347566342
0.5819813567354593,0.2427087277835208,-1.9625074944446392,-0.008653567622257129,0.1750616339209965,-0.5279193045419889,0.2878229653295103
2.184860328787027,2.5836349512016263,-1.1545762990936734,0.35617297645245266,1.2135351771805183,-0.24610914341238038,-0.3708189476219056
-0.8751813451296013,-1.5331663382578014,1.0383798025732323,-0.519410729326851,-0.6903329854619389,-0.5279193045419889,0.6171439218052183
-1.0937557504093607,-1.371723150435863,-0.2312263615497134,1.1587913734168143,-0.5172540615853526,1.4447518233652705,-1.3587818170490296
0.21769068126919452,-0.08017764786035622,-0.34664510374270857,-0.3734801116969671,0.5212194816741711,-0.5279193045419889,-1.3587818170490296
0.21769068126919452,0.16198713387255154,1.2692172869592226,0.6480342117122204,0.001982710044409228,-0.5279193045419889,0.6171439218052183
2.0391440586005207,1.9378621999138734,0.9229610603802371,-0.08161887643719916,0.5212194816741711,-0.5279193045419889,-1.0294608605733215
-1.6766208311553847,-0.5645072113261713,-0.000388877163723052,-0.9572025822165028,0.6942984055507583,0.31751117884683655,-1.3587818170490296
0.21769068126919452,-0.16089924177132547,-0.5774825881286983,1.3047219910466983,-0.17109621383217805,-0.05823570265930789,0.6171439218052183
-0.5108906696633362,-0.4030640235042328,-1.5008325256726591,-1.030167891031445,-0.34417513770876534,-0.5279193045419889,0.2878229653295103
-0.146599994197071,-0.6452288052371405,-0.2312263615497134,-0.519410729326851,1.3866141010571056,-0.5279193045419889,-1.3587818170490296
-0.21945812929032413,0.48487350951642855,0.11502986502927212,-0.44644542051190894,0.3481405577975838,2.947739349389849,0.9464648782809263
0.5819813567354593,0.0005439460506130318,-0.000388877163723052,-1.030167891031445,-0.34417513770876534,-0.24610914341238038,0.9464648782809263
-1.0937557504093607,0.0005439460506130318,-0.6929013303216934,0.0643117411926849,0.1750616339209965,-0.5279193045419889,-1.3587818170490296
-0.0008837240105647921,-0.48378561741520204,0.8075423181872419,0.13727705000762694,1.2135351771805183,-0.5279193045419889,-1.3587818170490296
-0.6566069398498424,-0.8066719930590787,0.692123575994248,-0.6653413469567349,1.0404562533039328,-0.5279193045419889,-1.3587818170490296
-0.5108906696633362,-0.9681151808810171,0.11502986502927212,-0.1545841852521412,-0.6903329854619389,0.5053846195999091,0.9464648782809263
-1.0208976153161076,-0.16089924177132547,1.2692172869592226,-0.008653567622257129,0.001982710044409228,-1.0915396268012059,0.9464648782809263
0.14483254617594143,0.48487350951642855,0.5767048338012528,-0.7383066557716769,0.5212194816741711,1.069004941859126,-1.3587818170490296
-0.0008837240105647921,-0.32234242959326354,0.2304486072222673,-0.7383066557716769,0.3481405577975838,-0.15217242303584413,-1.3587818170490296
-1.4580464258756258,-1.4524447443468322,0.8075423181872419,-0.519410729326851,-0.34417513770876534,2.571992467883705,0.9464648782809263
-0.8751813451296013,-0.32234242959326354,0.2304486072222673,3.5666465643098992,0.001982710044409228,-0.15217242303584413,0.6171439218052183
-1.0937557504093607,-0.24162083568229473,0.3458673494152625,-0.519410729326851,-0.34417513770876534,-0.5279193045419889,-1.3587818170490296
-1.6037626960621316,0.6463166973383662,-3.3475324007605805,-0.9572025822165028,0.1750616339209965,-0.5279193045419889,0.2878229653295103
0.9462720322017248,1.1306462608041816,-0.5774825881286983,-0.008653567622257129,-1.2095697570917008,-0.5279193045419889,-1.3587818170490296
-0.8751813451296013,1.3728110425370894,-1.9625074944446392,-0.6653413469567349,0.1750616339209965,-0.5279193045419889,0.2878229653295103
-0.7294650749430951,0.16198713387255154,0.3458673494152625,1.8884444615662341,0.1750616339209965,-0.5279193045419889,0.6171439218052183
0.29054881636244767,0.4041519156054593,-0.9237388147076838,-0.3005148028820251,-0.34417513770876534,-0.5279193045419889,0.2878229653295103
-0.21945812929032413,-0.5645072113261713,1.2692172869592226,1.0128607557869305,-0.34417513770876534,1.820498704871415,0.9464648782809263
-1.4580464258756258,-1.6138879321687707,-0.4620638459357031,0.42913828526739467,-0.8634119093385262,-0.5279193045419889,0.9464648782809263
0.36340695145570073,1.0499246668932125,0.4612860916082577,-0.7383066557716769,-0.8634119093385262,-0.05823570265930789,-1.3587818170490296
0.5819813567354593,0.48487350951642855,-0.4620638459357031,-0.8842372734015608,0.1750616339209965,-0.5279193045419889,-1.3587818170490296
-0.0008837240105647921,0.0005439460506130318,1.3846360291522177,-0.22754949406708302,-2.594201148104398,-1.5612232286838867,-1.3587818170490296
-1.0937557504093607,-0.8873935869700479,0.692123575994248,-0.44644542051190894,-0.17109621383217805,1.256878382612198,-1.3587818170490296
-1.0937557504093607,0.48487350951642855,-1.6162512678656542,0.2832076676375106,0.5212194816741711,-0.24610914341238038,0.2878229653295103
0.7276976269219655,0.888481479071274,0.4612860916082577,-1.103133199846387,-0.6903329854619389,-0.5279193045419889,-1.3587818170490296
-0.0737418591038179,-0.48378561741520204,-0.5774825881286983,2.1073403880110604,-0.34417513770876534,-0.5279193045419889,0.6171439218052183
-0.7294650749430951,0.48487350951642855,0.3458673494152625,-0.8112719645866189,-0.17109621383217805,-0.5279193045419889,-1.3587818170490296
0.43626508654895385,0.7270382912493354,0.4612860916082577,-0.592376038141793,-0.34417513770876534,1.7265619844948792,0.9464648782809263
-0.146599994197071,0.5655951034273969,-0.000388877163723052,-1.2490638174762707,0.3481405577975838,1.3508151029887343,0.9464648782809263
0.6548394918287124,-0.32234242959326354,-0.2312263615497134,1.4506526086765823,-0.17109621383217805,-0.5279193045419889,-1.3587818170490296
-0.6566069398498424,0.16198713387255154,0.11502986502927212,-0.3005148028820251,0.3481405577975838,1.5386885437418067,0.9464648782809263
0.7276976269219655,-0.16089924177132547,-0.6929013303216934,1.8884444615662341,0.6942984055507583,3.323486230895994,0.9464648782809263
-0.36517439947682995,-1.1295583687029556,-0.000388877163723052,-0.519410729326851,0.5212194816741711,3.9810432735317467,0.9464648782809263
-0.8023232100363482,-0.8873935869700479,1.7308922557312034,-0.7383066557716769,-0.8634119093385262,-0.5279193045419889,-1.3587818170490296
-0.36517439947682995,0.2427087277835208,0.11502986502927212,1.1587913734168143,0.3481405577975838,-0.5279193045419889,0.6171439218052183
-0.5108906696633362,-1.371723150435863,1.9617297401171936,-1.030167891031445,-1.2095697570917008,-0.4339825841654526,-1.3587818170490296
-0.6566069398498424,-0.6452288052371405,-3.1166949163745903,-0.7383066557716769,-1.7288065287214616,-0.5279193045419889,0.2878229653295103
0.8005557620152186,-0.16089924177132547,0.692123575994248,-0.519410729326851,0.5212194816741711,0.31751117884683655,-1.3587818170490296
0.21769068126919452,0.16198713387255154,-0.11580761935671822,0.0643117411926849,0.1750616339209965,-0.5279193045419889,-1.3587818170490296
-0.6566069398498424,-0.16089924177132547,0.4612860916082577,-0.1545841852521412,-2.2480433003512235,2.19624558637756,0.9464648782809263
-1.822337101341891,-1.9367743078126474,0.3458673494152625,-0.6653413469567349,-0.8634119093385262,-0.5279193045419889,-1.3587818170490296
-0.29231626438357683,-1.210279962613925,0.3458673494152625,-0.7383066557716769,0.1750616339209965,0.12963773809376408,-1.3587818170490296
0.36340695145570073,0.7270382912493354,-0.34664510374270857,2.7640281673455376,0.6942984055507583,0.5053846195999091,0.6171439218052183
1.1648464374814842,-0.4030640235042328,-0.000388877163723052,-0.22754949406708302,-0.17109621383217805,-0.5279193045419889,-1.3587818170490296
-0.36517439947682995,-0.8873935869700479,-0.4620638459357031,0.21024235882256856,-1.382648680968288,-0.5279193045419889,0.6171439218052183
-0.5837488047565893,-1.5331663382578014,-0.000388877163723052,-0.8112719645866189,0.5212194816741711,-0.5279193045419889,0.9464648782809263
-1.9680533715283972,-1.2910015565248938,-1.039157556900679,0.13727705000762694,0.001982710044409228,-0.05823570265930789,0.9464648782809263
-0.6566069398498424,-0.8873935869700479,1.2692172869592226,-0.6653413469567349,0.001982710044409228,3.1356127901429214,0.9464648782809263
-0.0737418591038179,0.08126553996158228,0.2304486072222673,-0.9572025822165028,0.1750616339209965,0.5053846195999091,0.9464648782809263
-1.822337101341891,-0.8066719930590787,0.2304486072222673,-0.8112719645866189,1.0404562533039328,0.03570101771722835,0.9464648782809263
2.0391440586005207,1.6956974181809656,-1.7316700100586495,-0.08161887643719916,-0.17109621383217805,-0.5279193045419889,-0.3708189476219056
